month,day,time,humidity,tempC,heatindex,normalized_heatindex,fan_speed
4,13,14,18,35,34,0.857142857142857,5
4,13,15,16,36,34,0.857142857142857,5
4,13,16,16,35,33,0.80952380952381,4
4,13,17,17,35,33,0.80952380952381,4
4,13,18,18,34,32,0.761904761904762,4
4,13,19,21,33,31,0.714285714285714,4
4,13,20,24,32,30,0.666666666666667,4
4,13,21,27,31,29,0.619047619047619,3
4,13,22,30,30,29,0.619047619047619,3
4,13,23,34,29,28,0.571428571428571,3
4,14,0,37,28,27,0.523809523809524,3
4,14,1,39,27,27,0.523809523809524,3
4,14,2,42,27,27,0.523809523809524,3
4,14,3,44,26,26,0.476190476190476,2
4,14,4,45,26,26,0.476190476190476,2
4,14,5,46,26,27,0.523809523809524,3
4,14,6,46,26,27,0.523809523809524,3
4,14,7,43,27,28,0.571428571428571,3
4,14,8,41,29,28,0.571428571428571,3
4,14,9,38,30,29,0.619047619047619,3
4,14,10,32,31,30,0.666666666666667,4
4,14,11,26,33,31,0.714285714285714,4
4,14,12,20,34,32,0.761904761904762,4
4,14,13,19,34,33,0.80952380952381,4
4,14,14,17,35,33,0.80952380952381,4
4,14,15,16,35,34,0.857142857142857,5
4,14,16,17,35,33,0.80952380952381,4
4,14,17,18,34,32,0.761904761904762,4
4,14,18,19,33,31,0.714285714285714,4
4,14,19,22,32,30,0.666666666666667,4
4,14,20,24,31,29,0.619047619047619,3
4,14,21,27,30,28,0.571428571428571,3
4,14,22,27,29,28,0.571428571428571,3
4,14,23,28,28,27,0.523809523809524,3
4,15,0,29,27,26,0.476190476190476,2
4,15,1,30,27,26,0.476190476190476,2
4,15,2,31,26,26,0.476190476190476,2
4,15,3,32,26,25,0.428571428571429,2
4,15,4,34,26,26,0.476190476190476,2
4,15,5,36,26,26,0.476190476190476,2
4,15,6,38,26,26,0.476190476190476,2
4,15,7,38,28,28,0.571428571428571,3
4,15,8,39,29,29,0.619047619047619,3
4,15,9,39,30,30,0.666666666666667,4
4,15,10,33,32,31,0.714285714285714,4
4,15,11,27,33,32,0.761904761904762,4
4,15,12,20,34,33,0.80952380952381,4
4,15,13,18,35,33,0.80952380952381,4
4,15,14,16,35,34,0.857142857142857,5
4,15,15,14,36,34,0.857142857142857,5
4,15,16,14,35,34,0.857142857142857,5
4,15,17,14,35,33,0.80952380952381,4
4,15,18,14,34,32,0.761904761904762,4
4,15,19,17,33,31,0.714285714285714,4
4,15,20,20,31,30,0.666666666666667,4
4,15,21,23,30,28,0.571428571428571,3
4,15,22,29,29,28,0.571428571428571,3
4,15,23,36,28,27,0.523809523809524,3
4,16,0,42,27,27,0.523809523809524,3
4,16,1,46,27,27,0.523809523809524,3
4,16,2,51,26,27,0.523809523809524,3
4,16,3,55,26,27,0.523809523809524,3
4,16,4,58,26,27,0.523809523809524,3
4,16,5,60,26,27,0.523809523809524,3
4,16,6,62,26,27,0.523809523809524,3
4,16,7,57,27,28,0.571428571428571,3
4,16,8,52,28,29,0.619047619047619,3
4,16,9,46,29,30,0.666666666666667,4
4,16,10,40,31,31,0.714285714285714,4
4,16,11,33,32,32,0.761904761904762,4
4,16,12,27,34,33,0.80952380952381,4
4,16,13,24,35,34,0.857142857142857,5
4,16,14,22,35,34,0.857142857142857,5
4,16,15,19,36,35,0.904761904761905,5
4,16,16,19,36,35,0.904761904761905,5
4,16,17,19,36,34,0.857142857142857,5
4,16,18,19,36,34,0.857142857142857,5
4,16,19,22,34,33,0.80952380952381,4
4,16,20,25,33,32,0.761904761904762,4
4,16,21,28,32,31,0.714285714285714,4
4,16,22,34,31,30,0.666666666666667,4
4,16,23,41,29,29,0.619047619047619,3
4,17,0,47,28,28,0.571428571428571,3
4,17,1,51,27,28,0.571428571428571,3
4,17,2,55,27,28,0.571428571428571,3
4,17,3,60,26,27,0.523809523809524,3
4,17,4,60,26,27,0.523809523809524,3
4,17,5,61,26,28,0.571428571428571,3
4,17,6,62,26,28,0.571428571428571,3
4,17,7,57,28,29,0.619047619047619,3
4,17,8,53,29,30,0.666666666666667,4
4,17,9,48,30,31,0.714285714285714,4
4,17,10,43,31,32,0.761904761904762,4
4,17,11,39,32,33,0.80952380952381,4
4,17,12,34,33,34,0.857142857142857,5
4,17,13,34,33,34,0.857142857142857,5
4,17,14,33,33,34,0.857142857142857,5
4,17,15,33,33,34,0.857142857142857,5
4,17,16,34,33,33,0.80952380952381,4
4,17,17,34,33,33,0.80952380952381,4
4,17,18,35,32,33,0.80952380952381,4
4,17,19,37,32,32,0.761904761904762,4
4,17,20,39,31,31,0.714285714285714,4
4,17,21,41,31,31,0.714285714285714,4
4,17,22,44,30,31,0.714285714285714,4
4,17,23,48,29,30,0.666666666666667,4
4,18,0,52,29,30,0.666666666666667,4
4,18,1,55,28,29,0.619047619047619,3
4,18,2,59,27,29,0.619047619047619,3
4,18,3,63,27,28,0.571428571428571,3
4,18,4,62,27,28,0.571428571428571,3
4,18,5,62,27,28,0.571428571428571,3
4,18,6,61,27,28,0.571428571428571,3
4,18,7,56,28,29,0.619047619047619,3
4,18,8,50,29,30,0.666666666666667,4
4,18,9,45,30,31,0.714285714285714,4
4,18,10,41,32,32,0.761904761904762,4
4,18,11,37,33,33,0.80952380952381,4
4,18,12,33,34,34,0.857142857142857,5
4,18,13,33,34,34,0.857142857142857,5
4,18,14,33,34,34,0.857142857142857,5
4,18,15,33,33,34,0.857142857142857,5
4,18,16,37,33,34,0.857142857142857,5
4,18,17,41,32,34,0.857142857142857,5
4,18,18,45,32,34,0.857142857142857,5
4,18,19,51,31,33,0.80952380952381,4
4,18,20,56,30,33,0.80952380952381,4
4,18,21,62,30,33,0.80952380952381,4
4,18,22,62,29,31,0.714285714285714,4
4,18,23,61,28,30,0.666666666666667,4
4,19,0,61,27,28,0.571428571428571,3
4,19,1,64,27,28,0.571428571428571,3
4,19,2,67,26,28,0.571428571428571,3
4,19,3,70,26,27,0.523809523809524,3
4,19,4,70,26,27,0.523809523809524,3
4,19,5,70,26,27,0.523809523809524,3
4,19,6,71,26,27,0.523809523809524,3
4,19,7,64,27,29,0.619047619047619,3
4,19,8,58,28,30,0.666666666666667,4
4,19,9,52,30,31,0.714285714285714,4
4,19,10,45,31,32,0.761904761904762,4
4,19,11,39,32,33,0.80952380952381,4
4,19,12,32,34,34,0.857142857142857,5
4,19,13,29,34,34,0.857142857142857,5
4,19,14,27,34,34,0.857142857142857,5
4,19,15,24,35,34,0.857142857142857,5
4,19,16,25,35,34,0.857142857142857,5
4,19,17,25,35,34,0.857142857142857,5
4,19,18,25,35,34,0.857142857142857,5
4,19,19,29,34,33,0.80952380952381,4
4,19,20,32,33,33,0.80952380952381,4
4,19,21,35,32,32,0.761904761904762,4
4,19,22,40,31,32,0.761904761904762,4
4,19,23,45,30,31,0.714285714285714,4
4,20,0,51,29,30,0.666666666666667,4
4,20,1,54,28,29,0.619047619047619,3
4,20,2,57,28,29,0.619047619047619,3
4,20,3,60,27,28,0.571428571428571,3
4,20,4,61,27,28,0.571428571428571,3
4,20,5,61,27,28,0.571428571428571,3
4,20,6,62,27,28,0.571428571428571,3
4,20,7,58,28,29,0.619047619047619,3
4,20,8,54,29,30,0.666666666666667,4
4,20,9,50,30,31,0.714285714285714,4
4,20,10,45,31,32,0.761904761904762,4
4,20,11,41,32,33,0.80952380952381,4
4,20,12,37,33,34,0.857142857142857,5
4,20,13,36,33,34,0.857142857142857,5
4,20,14,36,33,33,0.80952380952381,4
4,20,15,35,33,33,0.80952380952381,4
4,20,16,36,33,33,0.80952380952381,4
4,20,17,37,32,33,0.80952380952381,4
4,20,18,38,32,33,0.80952380952381,4
4,20,19,42,31,32,0.761904761904762,4
4,20,20,45,31,31,0.714285714285714,4
4,20,21,49,30,31,0.714285714285714,4
4,20,22,53,29,30,0.666666666666667,4
4,20,23,57,28,29,0.619047619047619,3
4,21,0,62,26,28,0.571428571428571,3
4,21,1,63,26,27,0.523809523809524,3
4,21,2,64,26,27,0.523809523809524,3
4,21,3,65,26,27,0.523809523809524,3
4,21,4,65,26,27,0.523809523809524,3
4,21,5,64,26,27,0.523809523809524,3
4,21,6,64,26,27,0.523809523809524,3
4,21,7,59,27,28,0.571428571428571,3
4,21,8,54,28,29,0.619047619047619,3
4,21,9,49,29,30,0.666666666666667,4
4,21,10,44,30,31,0.714285714285714,4
4,21,11,38,31,32,0.761904761904762,4
4,21,12,33,33,33,0.80952380952381,4
4,21,13,33,33,33,0.80952380952381,4
4,21,14,32,33,33,0.80952380952381,4
4,21,15,32,33,33,0.80952380952381,4
4,21,16,33,33,32,0.761904761904762,4
4,21,17,34,32,32,0.761904761904762,4
4,21,18,35,32,32,0.761904761904762,4
4,21,19,37,32,32,0.761904761904762,4
4,21,20,38,31,31,0.714285714285714,4
4,21,21,39,31,31,0.714285714285714,4
4,21,22,42,30,31,0.714285714285714,4
4,21,23,44,30,30,0.666666666666667,4
4,22,0,47,29,30,0.666666666666667,4
4,22,1,51,29,29,0.619047619047619,3
4,22,2,55,28,29,0.619047619047619,3
4,22,3,59,27,28,0.571428571428571,3
4,22,4,59,27,28,0.571428571428571,3
4,22,5,60,27,28,0.571428571428571,3
4,22,6,60,27,28,0.571428571428571,3
4,22,7,54,28,29,0.619047619047619,3
4,22,8,48,29,30,0.666666666666667,4
4,22,9,42,30,31,0.714285714285714,4
4,22,10,38,31,31,0.714285714285714,4
4,22,11,35,32,32,0.761904761904762,4
4,22,12,31,33,33,0.80952380952381,4
4,22,13,31,33,33,0.80952380952381,4
4,22,14,31,33,33,0.80952380952381,4
4,22,15,31,33,33,0.80952380952381,4
4,22,16,32,33,32,0.761904761904762,4
4,22,17,34,32,32,0.761904761904762,4
4,22,18,36,32,32,0.761904761904762,4
4,22,19,41,31,32,0.761904761904762,4
4,22,20,45,31,31,0.714285714285714,4
4,22,21,50,30,31,0.714285714285714,4
4,22,22,56,29,30,0.666666666666667,4
4,22,23,61,28,29,0.619047619047619,3
4,23,0,67,27,29,0.619047619047619,3
4,23,1,68,26,28,0.571428571428571,3
4,23,2,69,26,28,0.571428571428571,3
4,23,3,70,26,27,0.523809523809524,3
4,23,4,67,26,27,0.523809523809524,3
4,23,5,65,26,28,0.571428571428571,3
4,23,6,62,26,28,0.571428571428571,3
4,23,7,57,28,29,0.619047619047619,3
4,23,8,52,29,30,0.666666666666667,4
4,23,9,46,30,31,0.714285714285714,4
4,23,10,41,31,32,0.761904761904762,4
4,23,11,35,32,32,0.761904761904762,4
4,23,12,30,34,33,0.80952380952381,4
4,23,13,29,33,33,0.80952380952381,4
4,23,14,27,33,32,0.761904761904762,4
4,23,15,26,33,32,0.761904761904762,4
4,23,16,26,33,31,0.714285714285714,4
4,23,17,27,32,31,0.714285714285714,4
4,23,18,27,32,31,0.714285714285714,4
4,23,19,31,31,30,0.666666666666667,4
4,23,20,36,30,30,0.666666666666667,4
4,23,21,40,29,29,0.619047619047619,3
4,23,22,46,29,29,0.619047619047619,3
4,23,23,53,28,28,0.571428571428571,3
4,24,0,59,27,28,0.571428571428571,3
4,24,1,61,27,28,0.571428571428571,3
4,24,2,62,26,28,0.571428571428571,3
4,24,3,64,26,27,0.523809523809524,3
4,24,4,63,26,27,0.523809523809524,3
4,24,5,63,26,27,0.523809523809524,3
4,24,6,62,26,27,0.523809523809524,3
4,24,7,57,27,28,0.571428571428571,3
4,24,8,51,28,29,0.619047619047619,3
4,24,9,46,29,30,0.666666666666667,4
4,24,10,38,31,31,0.714285714285714,4
4,24,11,31,32,32,0.761904761904762,4
4,24,12,23,34,33,0.80952380952381,4
4,24,13,22,34,33,0.80952380952381,4
4,24,14,21,35,33,0.80952380952381,4
4,24,15,19,35,33,0.80952380952381,4
4,24,16,21,34,32,0.761904761904762,4
4,24,17,22,33,32,0.761904761904762,4
4,24,18,24,33,31,0.714285714285714,4
4,24,19,26,32,30,0.666666666666667,4
4,24,20,28,31,30,0.666666666666667,4
4,24,21,31,30,29,0.619047619047619,3
4,24,22,33,29,29,0.619047619047619,3
4,24,23,36,29,28,0.571428571428571,3
4,25,0,39,28,28,0.571428571428571,3
4,25,1,42,27,27,0.523809523809524,3
4,25,2,45,27,27,0.523809523809524,3
4,25,3,48,26,26,0.476190476190476,2
4,25,4,49,26,27,0.523809523809524,3
4,25,5,49,26,27,0.523809523809524,3
4,25,6,50,26,27,0.523809523809524,3
4,25,7,46,27,28,0.571428571428571,3
4,25,8,42,29,29,0.619047619047619,3
4,25,9,37,30,30,0.666666666666667,4
4,25,10,31,31,31,0.714285714285714,4
4,25,11,25,33,32,0.761904761904762,4
4,25,12,19,34,33,0.80952380952381,4
4,25,13,17,35,33,0.80952380952381,4
4,25,14,16,35,33,0.80952380952381,4
4,25,15,14,35,34,0.857142857142857,5
4,25,16,16,35,33,0.80952380952381,4
4,25,17,17,34,32,0.761904761904762,4
4,25,18,19,33,31,0.714285714285714,4
4,25,19,22,32,31,0.714285714285714,4
4,25,20,25,31,30,0.666666666666667,4
4,25,21,28,30,29,0.619047619047619,3
4,25,22,30,30,29,0.619047619047619,3
4,25,23,32,29,28,0.571428571428571,3
4,26,0,34,29,28,0.571428571428571,3
4,26,1,37,28,28,0.571428571428571,3
4,26,2,40,28,27,0.523809523809524,3
4,26,3,43,27,27,0.523809523809524,3
4,26,4,46,27,27,0.523809523809524,3
4,26,5,48,27,27,0.523809523809524,3
4,26,6,51,27,27,0.523809523809524,3
4,26,7,47,28,28,0.571428571428571,3
4,26,8,44,29,29,0.619047619047619,3
4,26,9,41,30,30,0.666666666666667,4
4,26,10,35,32,31,0.714285714285714,4
4,26,11,30,33,33,0.80952380952381,4
4,26,12,25,35,34,0.857142857142857,5
4,26,13,23,35,34,0.857142857142857,5
4,26,14,21,35,34,0.857142857142857,5
4,26,15,19,35,34,0.857142857142857,5
4,26,16,20,35,33,0.80952380952381,4
4,26,17,21,34,33,0.80952380952381,4
4,26,18,22,34,32,0.761904761904762,4
4,26,19,24,33,32,0.761904761904762,4
4,26,20,26,33,31,0.714285714285714,4
4,26,21,28,32,31,0.714285714285714,4
4,26,22,30,31,30,0.666666666666667,4
4,26,23,32,31,30,0.666666666666667,4
4,27,0,34,30,29,0.619047619047619,3
4,27,1,37,30,29,0.619047619047619,3
4,27,2,40,30,29,0.619047619047619,3
4,27,3,42,29,29,0.619047619047619,3
4,27,4,44,29,29,0.619047619047619,3
4,27,5,46,29,29,0.619047619047619,3
4,27,6,47,29,29,0.619047619047619,3
4,27,7,44,29,30,0.666666666666667,4
4,27,8,41,30,31,0.714285714285714,4
4,27,9,38,31,31,0.714285714285714,4
4,27,10,34,33,32,0.761904761904762,4
4,27,11,30,34,34,0.857142857142857,5
4,27,12,26,35,35,0.904761904761905,5
4,27,13,25,35,34,0.857142857142857,5
4,27,14,24,35,34,0.857142857142857,5
4,27,15,23,35,34,0.857142857142857,5
4,27,16,24,35,34,0.857142857142857,5
4,27,17,26,34,33,0.80952380952381,4
4,27,18,27,34,33,0.80952380952381,4
4,27,19,29,33,33,0.80952380952381,4
4,27,20,31,33,33,0.80952380952381,4
4,27,21,33,33,32,0.761904761904762,4
4,27,22,36,32,32,0.761904761904762,4
4,27,23,39,31,32,0.761904761904762,4
4,28,0,42,31,31,0.714285714285714,4
4,28,1,45,30,31,0.714285714285714,4
4,28,2,48,29,30,0.666666666666667,4
4,28,3,51,28,29,0.619047619047619,3
4,28,4,52,28,29,0.619047619047619,3
4,28,5,52,28,29,0.619047619047619,3
4,28,6,53,28,29,0.619047619047619,3
4,28,7,49,29,30,0.666666666666667,4
4,28,8,45,30,31,0.714285714285714,4
4,28,9,41,31,32,0.761904761904762,4
4,28,10,35,33,33,0.80952380952381,4
4,28,11,29,34,33,0.80952380952381,4
4,28,12,23,35,34,0.857142857142857,5
4,28,13,22,35,34,0.857142857142857,5
4,28,14,20,36,34,0.857142857142857,5
4,28,15,19,36,34,0.857142857142857,5
4,28,16,20,35,34,0.857142857142857,5
4,28,17,21,35,33,0.80952380952381,4
4,28,18,22,34,32,0.761904761904762,4
4,28,19,25,33,32,0.761904761904762,4
4,28,20,28,32,31,0.714285714285714,4
4,28,21,30,32,31,0.714285714285714,4
4,28,22,35,31,30,0.666666666666667,4
4,28,23,40,30,30,0.666666666666667,4
4,29,0,45,29,30,0.666666666666667,4
4,29,1,49,29,29,0.619047619047619,3
4,29,2,54,28,29,0.619047619047619,3
4,29,3,58,28,29,0.619047619047619,3
4,29,4,58,28,29,0.619047619047619,3
4,29,5,59,28,29,0.619047619047619,3
4,29,6,59,28,29,0.619047619047619,3
4,29,7,54,29,30,0.666666666666667,4
4,29,8,48,30,30,0.666666666666667,4
4,29,9,42,31,31,0.714285714285714,4
4,29,10,37,32,32,0.761904761904762,4
4,29,11,32,33,33,0.80952380952381,4
4,29,12,27,35,34,0.857142857142857,5
4,29,13,26,35,34,0.857142857142857,5
4,29,14,25,35,34,0.857142857142857,5
4,29,15,24,35,34,0.857142857142857,5
4,29,16,26,34,34,0.857142857142857,5
4,29,17,28,34,33,0.80952380952381,4
4,29,18,30,33,33,0.80952380952381,4
4,29,19,34,32,32,0.761904761904762,4
4,29,20,38,31,31,0.714285714285714,4
4,29,21,42,30,31,0.714285714285714,4
4,29,22,47,29,30,0.666666666666667,4
4,29,23,52,28,29,0.619047619047619,3
4,30,0,57,28,29,0.619047619047619,3
4,30,1,60,27,28,0.571428571428571,3
4,30,2,62,26,28,0.571428571428571,3
4,30,3,64,26,27,0.523809523809524,3
4,30,4,63,26,28,0.571428571428571,3
4,30,5,62,26,28,0.571428571428571,3
4,30,6,61,27,28,0.571428571428571,3
4,30,7,57,28,29,0.619047619047619,3
4,30,8,53,29,30,0.666666666666667,4
4,30,9,49,30,31,0.714285714285714,4
4,30,10,44,31,32,0.761904761904762,4
4,30,11,39,32,33,0.80952380952381,4
4,30,12,34,33,34,0.857142857142857,5
4,30,13,33,33,34,0.857142857142857,5
4,30,14,32,34,34,0.857142857142857,5
4,30,15,30,34,34,0.857142857142857,5
4,30,16,34,33,33,0.80952380952381,4
4,30,17,37,33,33,0.80952380952381,4
4,30,18,41,32,33,0.80952380952381,4
4,30,19,47,31,32,0.761904761904762,4
4,30,20,53,30,32,0.761904761904762,4
4,30,21,60,29,31,0.714285714285714,4
4,30,22,62,28,30,0.666666666666667,4
4,30,23,64,27,29,0.619047619047619,3
5,1,0,66,26,28,0.571428571428571,3
5,1,1,67,26,27,0.523809523809524,3
5,1,2,67,26,27,0.523809523809524,3
5,1,3,68,25,27,0.523809523809524,3
5,1,4,69,25,27,0.523809523809524,3
5,1,5,69,25,27,0.523809523809524,3
5,1,6,69,25,27,0.523809523809524,3
5,1,7,64,26,28,0.571428571428571,3
5,1,8,60,27,29,0.619047619047619,3
5,1,9,55,28,30,0.666666666666667,4
5,1,10,49,30,31,0.714285714285714,4
5,1,11,42,31,32,0.761904761904762,4
5,1,12,36,33,34,0.857142857142857,5
5,1,13,34,33,34,0.857142857142857,5
5,1,14,32,34,34,0.857142857142857,5
5,1,15,30,34,34,0.857142857142857,5
5,1,16,32,33,33,0.80952380952381,4
5,1,17,33,33,33,0.80952380952381,4
5,1,18,35,32,32,0.761904761904762,4
5,1,19,41,31,32,0.761904761904762,4
5,1,20,47,30,31,0.714285714285714,4
5,1,21,53,29,30,0.666666666666667,4
5,1,22,59,28,29,0.619047619047619,3
5,1,23,65,27,29,0.619047619047619,3
5,2,0,71,26,28,0.571428571428571,3
5,2,1,71,26,27,0.523809523809524,3
5,2,2,71,25,27,0.523809523809524,3
5,2,3,71,25,27,0.523809523809524,3
5,2,4,66,25,26,0.476190476190476,2
5,2,5,62,25,26,0.476190476190476,2
5,2,6,57,25,26,0.476190476190476,2
5,2,7,49,27,27,0.523809523809524,3
5,2,8,41,28,28,0.571428571428571,3
5,2,9,32,29,29,0.619047619047619,3
5,2,10,27,31,30,0.666666666666667,4
5,2,11,22,33,32,0.761904761904762,4
5,2,12,17,35,33,0.80952380952381,4
5,2,13,16,35,34,0.857142857142857,5
5,2,14,16,36,34,0.857142857142857,5
5,2,15,16,36,35,0.904761904761905,5
5,2,16,17,36,34,0.857142857142857,5
5,2,17,19,35,34,0.857142857142857,5
5,2,18,20,35,33,0.80952380952381,4
5,2,19,25,33,32,0.761904761904762,4
5,2,20,31,32,31,0.714285714285714,4
5,2,21,36,31,30,0.666666666666667,4
5,2,22,43,29,29,0.619047619047619,3
5,2,23,49,28,29,0.619047619047619,3
5,3,0,56,27,28,0.571428571428571,3
5,3,1,57,26,27,0.523809523809524,3
5,3,2,58,25,27,0.523809523809524,3
5,3,3,60,25,26,0.476190476190476,2
5,3,4,59,24,26,0.476190476190476,2
5,3,5,59,24,26,0.476190476190476,2
5,3,6,58,24,26,0.476190476190476,2
5,3,7,54,25,26,0.476190476190476,2
5,3,8,51,26,27,0.523809523809524,3
5,3,9,47,27,28,0.571428571428571,3
5,3,10,39,29,29,0.619047619047619,3
5,3,11,32,31,31,0.714285714285714,4
5,3,12,25,34,32,0.761904761904762,4
5,3,13,23,34,33,0.80952380952381,4
5,3,14,22,35,33,0.80952380952381,4
5,3,15,20,36,34,0.857142857142857,5
5,3,16,22,35,33,0.80952380952381,4
5,3,17,23,34,33,0.80952380952381,4
5,3,18,25,34,33,0.80952380952381,4
5,3,19,31,33,32,0.761904761904762,4
5,3,20,37,31,31,0.714285714285714,4
5,3,21,43,30,30,0.666666666666667,4
5,3,22,48,29,29,0.619047619047619,3
5,3,23,54,28,29,0.619047619047619,3
5,4,0,59,27,28,0.571428571428571,3
5,4,1,60,26,27,0.523809523809524,3
5,4,2,61,26,27,0.523809523809524,3
5,4,3,62,25,26,0.476190476190476,2
5,4,4,62,25,26,0.476190476190476,2
5,4,5,61,25,26,0.476190476190476,2
5,4,6,61,25,26,0.476190476190476,2
5,4,7,57,26,27,0.523809523809524,3
5,4,8,54,27,28,0.571428571428571,3
5,4,9,50,28,29,0.619047619047619,3
5,4,10,44,30,30,0.666666666666667,4
5,4,11,39,31,31,0.714285714285714,4
5,4,12,33,33,33,0.80952380952381,4
5,4,13,30,33,33,0.80952380952381,4
5,4,14,28,34,33,0.80952380952381,4
5,4,15,26,35,34,0.857142857142857,5
5,4,16,27,34,33,0.80952380952381,4
5,4,17,28,34,33,0.80952380952381,4
5,4,18,30,33,33,0.80952380952381,4
5,4,19,34,32,32,0.761904761904762,4
5,4,20,39,31,31,0.714285714285714,4
5,4,21,43,30,31,0.714285714285714,4
5,4,22,48,29,30,0.666666666666667,4
5,4,23,52,28,29,0.619047619047619,3
5,5,0,57,28,29,0.619047619047619,3
5,5,1,59,27,28,0.571428571428571,3
5,5,2,60,27,28,0.571428571428571,3
5,5,3,62,26,28,0.571428571428571,3
5,5,4,61,26,28,0.571428571428571,3
5,5,5,61,26,27,0.523809523809524,3
5,5,6,60,26,27,0.523809523809524,3
5,5,7,54,28,28,0.571428571428571,3
5,5,8,48,29,30,0.666666666666667,4
5,5,9,43,30,31,0.714285714285714,4
5,5,10,38,32,32,0.761904761904762,4
5,5,11,33,33,33,0.80952380952381,4
5,5,12,28,35,34,0.857142857142857,5
5,5,13,28,35,34,0.857142857142857,5
5,5,14,27,35,34,0.857142857142857,5
5,5,15,27,35,34,0.857142857142857,5
5,5,16,28,34,33,0.80952380952381,4
5,5,17,29,33,33,0.80952380952381,4
5,5,18,30,33,32,0.761904761904762,4
5,5,19,32,32,32,0.761904761904762,4
5,5,20,34,31,31,0.714285714285714,4
5,5,21,36,31,31,0.714285714285714,4
5,5,22,39,30,30,0.666666666666667,4
5,5,23,43,30,30,0.666666666666667,4
5,6,0,46,29,29,0.619047619047619,3
5,6,1,51,28,29,0.619047619047619,3
5,6,2,56,28,29,0.619047619047619,3
5,6,3,60,27,28,0.571428571428571,3
5,6,4,61,27,29,0.619047619047619,3
5,6,5,61,27,29,0.619047619047619,3
5,6,6,62,27,29,0.619047619047619,3
5,6,7,55,29,30,0.666666666666667,4
5,6,8,48,30,31,0.714285714285714,4
5,6,9,42,31,32,0.761904761904762,4
5,6,10,37,33,33,0.80952380952381,4
5,6,11,32,34,34,0.857142857142857,5
5,6,12,27,35,35,0.904761904761905,5
5,6,13,27,35,34,0.857142857142857,5
5,6,14,27,35,34,0.857142857142857,5
5,6,15,27,34,34,0.857142857142857,5
5,6,16,28,34,33,0.80952380952381,4
5,6,17,29,34,33,0.80952380952381,4
5,6,18,29,33,33,0.80952380952381,4
5,6,19,33,33,32,0.761904761904762,4
5,6,20,36,32,32,0.761904761904762,4
5,6,21,39,31,31,0.714285714285714,4
5,6,22,45,30,30,0.666666666666667,4
5,6,23,51,29,30,0.666666666666667,4
5,7,0,57,28,29,0.619047619047619,3
5,7,1,60,27,28,0.571428571428571,3
5,7,2,64,27,28,0.571428571428571,3
5,7,3,67,26,28,0.571428571428571,3
5,7,4,68,26,28,0.571428571428571,3
5,7,5,68,26,28,0.571428571428571,3
5,7,6,69,26,28,0.571428571428571,3
5,7,7,64,27,28,0.571428571428571,3
5,7,8,59,28,29,0.619047619047619,3
5,7,9,54,29,30,0.666666666666667,4
5,7,10,50,30,31,0.714285714285714,4
5,7,11,45,31,32,0.761904761904762,4
5,7,12,41,32,33,0.80952380952381,4
5,7,13,41,32,33,0.80952380952381,4
5,7,14,41,32,33,0.80952380952381,4
5,7,15,41,32,33,0.80952380952381,4
5,7,16,45,31,32,0.761904761904762,4
5,7,17,49,29,30,0.666666666666667,4
5,7,18,53,28,29,0.619047619047619,3
5,7,19,56,28,29,0.619047619047619,3
5,7,20,60,27,28,0.571428571428571,3
5,7,21,64,27,28,0.571428571428571,3
5,7,22,67,26,28,0.571428571428571,3
5,7,23,70,26,28,0.571428571428571,3
5,8,0,73,25,27,0.523809523809524,3
5,8,1,75,25,27,0.523809523809524,3
5,8,2,78,25,27,0.523809523809524,3
5,8,3,80,25,26,0.476190476190476,2
5,8,4,79,25,26,0.476190476190476,2
5,8,5,78,25,26,0.476190476190476,2
5,8,6,78,25,26,0.476190476190476,2
5,8,7,72,25,27,0.523809523809524,3
5,8,8,67,26,28,0.571428571428571,3
5,8,9,61,27,29,0.619047619047619,3
5,8,10,55,29,30,0.666666666666667,4
5,8,11,49,30,31,0.714285714285714,4
5,8,12,43,31,32,0.761904761904762,4
5,8,13,43,31,32,0.761904761904762,4
5,8,14,43,31,32,0.761904761904762,4
5,8,15,44,31,32,0.761904761904762,4
5,8,16,49,30,31,0.714285714285714,4
5,8,17,54,29,30,0.666666666666667,4
5,8,18,59,28,29,0.619047619047619,3
5,8,19,64,27,28,0.571428571428571,3
5,8,20,69,26,27,0.523809523809524,3
5,8,21,74,24,26,0.476190476190476,2
5,8,22,74,24,26,0.476190476190476,2
5,8,23,73,24,26,0.476190476190476,2
5,9,0,72,24,26,0.476190476190476,2
5,9,1,74,23,25,0.428571428571429,2
5,9,2,77,23,25,0.428571428571429,2
5,9,3,79,23,25,0.428571428571429,2
5,9,4,79,23,25,0.428571428571429,2
5,9,5,78,23,25,0.428571428571429,2
5,9,6,78,23,25,0.428571428571429,2
5,9,7,73,24,26,0.476190476190476,2
5,9,8,68,26,27,0.523809523809524,3
5,9,9,62,27,28,0.571428571428571,3
5,9,10,55,28,30,0.666666666666667,4
5,9,11,47,30,31,0.714285714285714,4
5,9,12,40,32,33,0.80952380952381,4
5,9,13,37,32,33,0.80952380952381,4
5,9,14,34,33,33,0.80952380952381,4
5,9,15,31,34,34,0.857142857142857,5
5,9,16,32,33,33,0.80952380952381,4
5,9,17,32,33,33,0.80952380952381,4
5,9,18,32,33,33,0.80952380952381,4
5,9,19,36,32,32,0.761904761904762,4
5,9,20,39,31,32,0.761904761904762,4
5,9,21,42,31,31,0.714285714285714,4
5,9,22,46,30,31,0.714285714285714,4
5,9,23,51,29,30,0.666666666666667,4
